ProductName,Price,Rate,Review,Summary,text,sentiment
"PHILIPS Handheld Garment Steamer STH3000/20 - Compact & Foldable, Convenient Vertical Steaming, 1000 Watt Quick Heat Up, up to 20g/min, Kills 99.9%* Bacteria (Reno Blue), Small",3190,4,"useful for dark colour n delicate dress,what an amazing product. was quite sceptical before buying it after reading all these mixed reviews but glad i did.smoothens out the creases from dresses, coats, woollens and any fabric which is otherwise non iron-able. of course, you canât expect it to crease out the cotton shirts but it is a very handy product, especially if you are travelling. also, the steam sanitises the clothes making them odour free.the water tank is small and needs to be re-filled again after about 2 clothes but bigger tank would have made it heavy and difficult to operate.overall, good purchase.,loving this product while using,it does the job pretty well.the cons according to me are 1. you cannot use it with clothes placed on horizontal flat surfaces. because the water doesnât reach the outlet in the tank if the tank is half empty. the alternative is that the dress has to be hanged to a cloth hanger and then use the steamer.2. be careful while steaming as it may burn the skin. keep you palm at a safe distance while steaming the dress. this may be an issue when you try to steam the sleeves of the garment and also for flowing dresses.3. not all fabrics can be completely wrinkle free.4. it sometimes leaves more steam and water at times leaving your garment with wet patches. the garment feels wet after using the steamer.5. you have to keep filling the tank twice for using it on one top.,easy to use, sturdy, and does the job, only thing is that it takes time to cool, rest of all good,its an amazing product and easy to use. just hang the cloth somewhere and start using this.,great product..easy to carry..foldable...and results great,an average product but the cost is too high as it doesnât completely satisfy your purpose.","save ur clothes,loved it.,superb,average product. handy but has flaws.,takes time to cool, but overall good product,great product and really handy!,great product..nd best to carry in traveling,too costly","save ur clothes,loved it.,superb,average product. handy but has flaws.,takes time to cool, but overall good product,great product and really handy!,great product..nd best to carry in traveling,too costly useful for dark colour n delicate dress,what an amazing product. was quite sceptical before buying it after reading all these mixed reviews but glad i did.smoothens out the creases from dresses, coats, woollens and any fabric which is otherwise non iron-able. of course, you canât expect it to crease out the cotton shirts but it is a very handy product, especially if you are travelling. also, the steam sanitises the clothes making them odour free.the water tank is small and needs to be re-filled again after about 2 clothes but bigger tank would have made it heavy and difficult to operate.overall, good purchase.,loving this product while using,it does the job pretty well.the cons according to me are 1. you cannot use it with clothes placed on horizontal flat surfaces. because the water doesnât reach the outlet in the tank if the tank is half empty. the alternative is that the dress has to be hanged to a cloth hanger and then use the steamer.2. be careful while steaming as it may burn the skin. keep you palm at a safe distance while steaming the dress. this may be an issue when you try to steam the sleeves of the garment and also for flowing dresses.3. not all fabrics can be completely wrinkle free.4. it sometimes leaves more steam and water at times leaving your garment with wet patches. the garment feels wet after using the steamer.5. you have to keep filling the tank twice for using it on one top.,easy to use, sturdy, and does the job, only thing is that it takes time to cool, rest of all good,its an amazing product and easy to use. just hang the cloth somewhere and start using this.,great product..easy to carry..foldable...and results great,an average product but the cost is too high as it doesnât completely satisfy your purpose.",Positive
"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 2 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",2699,4,"okay, i have to say the following 5 things.1. quite noisy, but not much, not at the level where your land lord will come down and tell you to keep the noise down.2. lock is good and easy to clean.3. plastic quality is good.4. handy and easy too use.5. do not make it grind or blend for more than a minute in a single stretch, the motor will start smoking.,i have a small kitchen, so this is just perfect for me as it requires very less space on my countertop. using it for the last 2 weeks and i am happy with its grinding capacity, design and blending performance so far. i prefer making small batches of homemade spices and baby food cereals so it's a very good option for me. it is a good choice for powdering small quantities of spices. it comes with 2 blades- onefor grinding and the other for extraction. the extraction blade is suitable for making smoothies.,to start with, the look is very stylish and trendy! i use it for smoothies, milkshakes everyday...it is very convenient for everyday use since its very quick, for portion size use, cleaning is also very simple..lock mechanism is amazing, and grinding technology is fascinating, just fix rotate and it starts grinding!..only disadvantage is the noise it makes while initial grinding,the product is quite nice and very compact. firstly i faced issue while starting the nutri blender as it didn't start on it's own, i need to hold it tightly then it started to run. otherwise the product is good overall.,it is good for grinding and blending for small quantities.it is easy to use .cleaning is also easy .it is best for making juices,smoothies and all types of chutneys. i do my cooking my cooking work fast with the help of this product as it takes less time to chop .i recommended this product,product size is small but product quality is not good i used this product for 3 months and problems have arrived soon. sometimes the blender doesn't work and all the time some black grease like substance keep coming out and get mixed with food.,like it and recommend it,small jar not working .....","good stuff,perfect for small kitchen,convenient for small quantity,nice and compact product,nice product, good small grinder /blender,not satisfied.,good,small jar defective","good stuff,perfect for small kitchen,convenient for small quantity,nice and compact product,nice product, good small grinder /blender,not satisfied.,good,small jar defective okay, i have to say the following 5 things.1. quite noisy, but not much, not at the level where your land lord will come down and tell you to keep the noise down.2. lock is good and easy to clean.3. plastic quality is good.4. handy and easy too use.5. do not make it grind or blend for more than a minute in a single stretch, the motor will start smoking.,i have a small kitchen, so this is just perfect for me as it requires very less space on my countertop. using it for the last 2 weeks and i am happy with its grinding capacity, design and blending performance so far. i prefer making small batches of homemade spices and baby food cereals so it's a very good option for me. it is a good choice for powdering small quantities of spices. it comes with 2 blades- onefor grinding and the other for extraction. the extraction blade is suitable for making smoothies.,to start with, the look is very stylish and trendy! i use it for smoothies, milkshakes everyday...it is very convenient for everyday use since its very quick, for portion size use, cleaning is also very simple..lock mechanism is amazing, and grinding technology is fascinating, just fix rotate and it starts grinding!..only disadvantage is the noise it makes while initial grinding,the product is quite nice and very compact. firstly i faced issue while starting the nutri blender as it didn't start on it's own, i need to hold it tightly then it started to run. otherwise the product is good overall.,it is good for grinding and blending for small quantities.it is easy to use .cleaning is also easy .it is best for making juices,smoothies and all types of chutneys. i do my cooking my cooking work fast with the help of this product as it takes less time to chop .i recommended this product,product size is small but product quality is not good i used this product for 3 months and problems have arrived soon. sometimes the blender doesn't work and all the time some black grease like substance keep coming out and get mixed with food.,like it and recommend it,small jar not working .....",Positive
KENT 16055 Amaze Cool Touch Electric Kettle 1.8 L 1500 W | Plastic Outer & Stainless Steel Inside body | Auto shut off Over heating protection | Multipurpose hot water Kettle | 1 Year Warranty,1199,4,"product is good but now price is increased i was brought it for 1099 and now it's price is 1199 with in 15 days,good,must buy,nice looking or good control heart,night,electric wire is too short..it should be expanded for easy of use.....,good performance,nice product","easy to operate and rich look,good,very good product,kent electric kettle,nice,electric wire is too short..it should be expanded...,better products,worth it","easy to operate and rich look,good,very good product,kent electric kettle,nice,electric wire is too short..it should be expanded...,better products,worth it product is good but now price is increased i was brought it for 1099 and now it's price is 1199 with in 15 days,good,must buy,nice looking or good control heart,night,electric wire is too short..it should be expanded for easy of use.....,good performance,nice product",Positive
"Simxen Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying 400 W (Blue, Pink)",349,4,"it is very easy to use and egg get boiled within 15min. it is portable and easy to carry and cook 7eggs in one time. even design and quality of the product is nice. amazing product in less money. thanks amazon ð,good to use. egg boiled properly. the only thing wrong colored product is delivered but thats ok. i will manage.,amazing product with automatic off facility. easy to use and time efficient. must try it,good product,just improve quality and working is very good.,it works really good, it's been a month now using this boiler and it works fine till date. things to make note of: 1) when you boil keeping all 7 eggs at a time, there're chances of slight breaking of 1 or 2 eggs which in my case but works fine if you try with 6 or 5 or lesser no. 2) the wire is short so you'll need to have plug point nearer to the base or use a stool. 3) the boiled eggs are slight softer(whites) than the usual eggs that are boiled on stove but you'll get accoustemed to it. 4) can be used only to boil eggs and frying directly is not working. 5) measuring cup is provided and can be used to measure water for soft, medium or hard boiling of eggs, very convenient to boil the eggs. good for everyday use. only problem is the wire is very very short, just 1ft, it makes bit tricky to use, as you need to put something below so that the plug could reach the socket, atleast they should have provided 1mtr length wire.cleaning is easy but as it has air openings at bottom you need to carefully wash it.","perfect egg boiler,good to use,worth the price,u buying this items,price is affordable.,great product and working fine,very nice product..only wire is small in size otherwise its good,easy to use but very very short wire","perfect egg boiler,good to use,worth the price,u buying this items,price is affordable.,great product and working fine,very nice product..only wire is small in size otherwise its good,easy to use but very very short wire it is very easy to use and egg get boiled within 15min. it is portable and easy to carry and cook 7eggs in one time. even design and quality of the product is nice. amazing product in less money. thanks amazon ð,good to use. egg boiled properly. the only thing wrong colored product is delivered but thats ok. i will manage.,amazing product with automatic off facility. easy to use and time efficient. must try it,good product,just improve quality and working is very good.,it works really good, it's been a month now using this boiler and it works fine till date. things to make note of: 1) when you boil keeping all 7 eggs at a time, there're chances of slight breaking of 1 or 2 eggs which in my case but works fine if you try with 6 or 5 or lesser no. 2) the wire is short so you'll need to have plug point nearer to the base or use a stool. 3) the boiled eggs are slight softer(whites) than the usual eggs that are boiled on stove but you'll get accoustemed to it. 4) can be used only to boil eggs and frying directly is not working. 5) measuring cup is provided and can be used to measure water for soft, medium or hard boiling of eggs, very convenient to boil the eggs. good for everyday use. only problem is the wire is very very short, just 1ft, it makes bit tricky to use, as you need to put something below so that the plug could reach the socket, atleast they should have provided 1mtr length wire.cleaning is easy but as it has air openings at bottom you need to carefully wash it.",Positive
Crompton Gracee 5-L Instant Water Heater (Geyser),3599,4,"iska tapman vagaira sab achcha hai install karne mein lagbhag 5 minut bus lagta hai aur aapka geyser ready,yes good product,product is good,i installed it my own and it is working as expected. good product.,good product and easy to install thank-you amazone,i have a ordered this appliance ..first of all we have to buy pipes and accessories of this worth rs 1000 bcs it was not included in it and after that we installed it and it was not workingbut fortunately after i raised complaint of it to the crompton service center the resolution was quick a technician came and resolved the issue within a hour he was very polite and good with his workthanks mr. tanvir raza for the quick servicealthough product is working perfectly fine now...,easy installation and easy,go for it..!","best geyser hai saste dam mein mera experience iske sath achcha raha,nice product,good product,working as expected,good product,very quick and good customer service,good product,does the work","best geyser hai saste dam mein mera experience iske sath achcha raha,nice product,good product,working as expected,good product,very quick and good customer service,good product,does the work iska tapman vagaira sab achcha hai install karne mein lagbhag 5 minut bus lagta hai aur aapka geyser ready,yes good product,product is good,i installed it my own and it is working as expected. good product.,good product and easy to install thank-you amazone,i have a ordered this appliance ..first of all we have to buy pipes and accessories of this worth rs 1000 bcs it was not included in it and after that we installed it and it was not workingbut fortunately after i raised complaint of it to the crompton service center the resolution was quick a technician came and resolved the issue within a hour he was very polite and good with his workthanks mr. tanvir raza for the quick servicealthough product is working perfectly fine now...,easy installation and easy,go for it..!",Positive
"Crompton Insta Comfort Heater 2000 Watts Heat Convector with Adjustable Thermostats, Hybrid Cyan, Standard (âACGRH- INSTACOMFORT)",1959,4,"value for money,no likes no dislikesvalue for money,plug needed am adaptor,the element is heating too much , need to shut down each time . the product is beautiful designed but quality wise crompton greaves has comprised:the basic feature of any heat convector is element if it is getting heat up ð then itâs broke down,it's to good âºï¸,value for money....,plug is too large for this type of plug you have should have 16 amp socket board,","nice heater,nice,plug needs an adaptor,elements is not of good quality burning smell,it's ok âºï¸,beautiful design light weight effective one,plug issue,damaged item received","nice heater,nice,plug needs an adaptor,elements is not of good quality burning smell,it's ok âºï¸,beautiful design light weight effective one,plug issue,damaged item received value for money,no likes no dislikesvalue for money,plug needed am adaptor,the element is heating too much , need to shut down each time . the product is beautiful designed but quality wise crompton greaves has comprised:the basic feature of any heat convector is element if it is getting heat up ð then itâs broke down,it's to good âºï¸,value for money....,plug is too large for this type of plug you have should have 16 amp socket board,",Positive
"Butterfly Smart Mixer Grinder, 750W, 4 Jars (Grey)",3199,4,"superb,,easy to use and low sound hearing good look,value of the money,good product,fine grinding,nice product,good","5 star,led light is not there.,nice look,better,nice,worthy product,nice product,noice very high improve that first priority","5 star,led light is not there.,nice look,better,nice,worthy product,nice product,noice very high improve that first priority superb,,easy to use and low sound hearing good look,value of the money,good product,fine grinding,nice product,good",Positive
"Lifelong LLWH106 Flash 3 Litres Instant Water Heater for Home Use, 8 Bar Pressure,Power On/Off Indicator and Advanced Safety, (3000W, ISI Certified, 2 Years Warranty)",2088,4,"pros:1. most affordable option2. 2 year warrantycons:1. no inlet and outlet pipes are given. you can purchase that offline or i found one pair on amazon for 280/- inr2. it doesnât come with any installation service or manual.an installation from urban company will cost around 500+taxes which is about 550/- inrhowever, after product delivery, lifelong sent me a whatsapp message asking about installation. they charge â¹353 for technician and â¹300 for pipes.so the cost is better by lifelong support because within â¹600 you get technician and the pipes.hence, choose to go with lifelong service.,i am writing this review after using the product for 5 months. it is working amazingly. the company doesn't provide installation support. you need to self install it. at the end it is value for money. go for it.,the company should provide technician for installation and conneting pipe should also be provided by company.overall easy to set up .look of the geyser are premium with well insulated cover.,product is good i was using this item from '3 years then again i brought more for new bathroom i very happy with this product fully satisfied with 3 years,working well.. worth buying..,worth for the money,good product value for money but accessories missing,good product in price range, but power consumption is high, if this is ok, go ahead","no inlet and outlet pipe + installation is chargeable,budget friendly & easy to use,good for kitchen,life long geyser is realy life long,good product,it is very small size but works very well. it provides hot water in 2min which is amazing.,value for money,good geyser in price range, but little power hungry item","no inlet and outlet pipe + installation is chargeable,budget friendly & easy to use,good for kitchen,life long geyser is realy life long,good product,it is very small size but works very well. it provides hot water in 2min which is amazing.,value for money,good geyser in price range, but little power hungry item pros:1. most affordable option2. 2 year warrantycons:1. no inlet and outlet pipes are given. you can purchase that offline or i found one pair on amazon for 280/- inr2. it doesnât come with any installation service or manual.an installation from urban company will cost around 500+taxes which is about 550/- inrhowever, after product delivery, lifelong sent me a whatsapp message asking about installation. they charge â¹353 for technician and â¹300 for pipes.so the cost is better by lifelong support because within â¹600 you get technician and the pipes.hence, choose to go with lifelong service.,i am writing this review after using the product for 5 months. it is working amazingly. the company doesn't provide installation support. you need to self install it. at the end it is value for money. go for it.,the company should provide technician for installation and conneting pipe should also be provided by company.overall easy to set up .look of the geyser are premium with well insulated cover.,product is good i was using this item from '3 years then again i brought more for new bathroom i very happy with this product fully satisfied with 3 years,working well.. worth buying..,worth for the money,good product value for money but accessories missing,good product in price range, but power consumption is high, if this is ok, go ahead",Positive
"Kitchenwell 18Pc Plastic Food Snack Bag Pouch Clip Sealer for Keeping Food Fresh for Home, Kitchen, Camping Snack Seal Sealing Bag Clips (Multi-Color) | (Pack of 18)|",79,4,"i bought it for â¹79. don't think that because this is cheap, it will be a poor quality product. these clips serve the purpose perfectly. i fail to understand what can be improved by paying more for other similar clips.,second quality,in this photo you can see my old ones on left, after one year of use, still shiny.these are on right side, in comparison colour is very dull. probably due to recycled material. still very useful product. worth the price paid.,the clips are okay. colour is a bit dull compared to the picture given & material is okay. but its serving its purpose. can buy it.,convenient,cheap plastic, but worth the price, does what it says.,good quality,doubting on its sturdiness. average product.","good clips.,second quality,value for money.,not bad,good,worth the price,worth purchasing,average","good clips.,second quality,value for money.,not bad,good,worth the price,worth purchasing,average i bought it for â¹79. don't think that because this is cheap, it will be a poor quality product. these clips serve the purpose perfectly. i fail to understand what can be improved by paying more for other similar clips.,second quality,in this photo you can see my old ones on left, after one year of use, still shiny.these are on right side, in comparison colour is very dull. probably due to recycled material. still very useful product. worth the price paid.,the clips are okay. colour is a bit dull compared to the picture given & material is okay. but its serving its purpose. can buy it.,convenient,cheap plastic, but worth the price, does what it says.,good quality,doubting on its sturdiness. average product.",Positive
Prestige PIC 16.0+ 1900W Induction Cooktop with Soft Touch Push Buttons (Black),2698,4,"used only once, not like what i expected. has push buttons and cheap look. glass top and touch buttons would have been better.most important....same product was available for 500 rs. less in d mart. for rs. 2295. i saw it just a day after in panvel d mart and felt like cheated. check everywhere and then buy.,good,after a year it was repaired the serviceperson told that cant be repaired then i throw in to a bin.its lufe is one year only.,it's good. value for money.,but unable to set timer less than 10 minutes. not sure why they resticted timer setting.,what i received is 2200 wat cook top. working fine. and temperature settings make it easier to cook faster. indian menu is useful.,it works properly.,working fine and it's very easy to use.","product is good but expensive on amazon,the product is good.,life is just 13 months only,,useful product,good induction stove,light weight yet dependable cook top.,good,working fine and it's very easy to use","product is good but expensive on amazon,the product is good.,life is just 13 months only,,useful product,good induction stove,light weight yet dependable cook top.,good,working fine and it's very easy to use used only once, not like what i expected. has push buttons and cheap look. glass top and touch buttons would have been better.most important....same product was available for 500 rs. less in d mart. for rs. 2295. i saw it just a day after in panvel d mart and felt like cheated. check everywhere and then buy.,good,after a year it was repaired the serviceperson told that cant be repaired then i throw in to a bin.its lufe is one year only.,it's good. value for money.,but unable to set timer less than 10 minutes. not sure why they resticted timer setting.,what i received is 2200 wat cook top. working fine. and temperature settings make it easier to cook faster. indian menu is useful.,it works properly.,working fine and it's very easy to use.",Positive
"AGARO 33398 Rapid 1000-Watt, 10-Litre Wet & Dry Vacuum Cleaner, with Blower Function (Red & Black)",3199,4,"value for money nd nice product,cleaning,value for money,best in this budget, however i wish the suction power to be little more.,good quality product,,good in managing minor works and occasional use , negative point is suction power us underpowered,easy to use","nice product,cleaning,performance is okay for this cost,serve the purpose,value of money,some damage in inside the product,it's good,good","nice product,cleaning,performance is okay for this cost,serve the purpose,value of money,some damage in inside the product,it's good,good value for money nd nice product,cleaning,value for money,best in this budget, however i wish the suction power to be little more.,good quality product,,good in managing minor works and occasional use , negative point is suction power us underpowered,easy to use",Positive
"SKYTONE Stainless Steel Electric Meat Grinders with Bowl 700W Heavy for Kitchen Food Chopper, Meat, Vegetables, Onion , Garlic Slicer Dicer, Fruit & Nuts Blender (2L, 700 Watts)",1414,4,"good in use with reasonable price.purchased two, one was damaged, ask for exchange 2 weeks ago. no response from amazon.please send replace machine asap.,so far good for chopping vegetables. i am vegetarian so no comments on mincing meat. good for my family.,initial impression in good, working as intended. have used it to gring chicken and vegetables. so far working well. gripping it while it's on is a little dicey otherwise good product,compact, powerful mixer worth buying,heating,yes i like it very easy for chopping veggies,the container should have been made bit thick.,","purchase 2, one receoved damaged,good for chopping.,nice product,a very good product.worth buying,itâs to early heating and wire smelling were is the service centre,nice product worth it ðð»,the container is very flimsy.,ritan and ripales","purchase 2, one receoved damaged,good for chopping.,nice product,a very good product.worth buying,itâs to early heating and wire smelling were is the service centre,nice product worth it ðð»,the container is very flimsy.,ritan and ripales good in use with reasonable price.purchased two, one was damaged, ask for exchange 2 weeks ago. no response from amazon.please send replace machine asap.,so far good for chopping vegetables. i am vegetarian so no comments on mincing meat. good for my family.,initial impression in good, working as intended. have used it to gring chicken and vegetables. so far working well. gripping it while it's on is a little dicey otherwise good product,compact, powerful mixer worth buying,heating,yes i like it very easy for chopping veggies,the container should have been made bit thick.,",Positive
"Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature, 4 Jars, White",3249,4,"good to go overall good product,good,i like this product very much as compared to other brand,powerful motor, is good product...recommended for buying...specifically juicer is good....noise level is normal (with comparison to other branded products at this price) ...,the juicer part seems badly designed as the fruit get stuck and only after half a glass of juice you have it jammed and have to clean it.don't get this if you want a juicer.rest is pretty good, the 750 watt motor is very powerful and could grind sugar easily. the juicer feels like a gimmick to sell this at a higher value.,very good","good product,good,this product is most satisfying product on amazon,bajaj nam hi kafi hai,bahut acchi,it does what it's meant for.....,the juicer is useless but blender/grinder/mixer is fine,good","good product,good,this product is most satisfying product on amazon,bajaj nam hi kafi hai,bahut acchi,it does what it's meant for.....,the juicer is useless but blender/grinder/mixer is fine,good good to go overall good product,good,i like this product very much as compared to other brand,powerful motor, is good product...recommended for buying...specifically juicer is good....noise level is normal (with comparison to other branded products at this price) ...,the juicer part seems badly designed as the fruit get stuck and only after half a glass of juice you have it jammed and have to clean it.don't get this if you want a juicer.rest is pretty good, the 750 watt motor is very powerful and could grind sugar easily. the juicer feels like a gimmick to sell this at a higher value.,very good",Positive
"iBELL SEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver with Black",664,4,"i like look like nd easy to opreate,product is good,nice product...in reasonable price.,this item does not have a 2 year warranty as shown on the image. will have to register for it.,best one,amazing product!!,product is good and value for money.,","good metal,nice product,good product at reasonable price.,working fine even after 2 to 3 months of use.,nicely working sine 1 week,amazing product!!!,nice product,easy to use","good metal,nice product,good product at reasonable price.,working fine even after 2 to 3 months of use.,nicely working sine 1 week,amazing product!!!,nice product,easy to use i like look like nd easy to opreate,product is good,nice product...in reasonable price.,this item does not have a 2 year warranty as shown on the image. will have to register for it.,best one,amazing product!!,product is good and value for money.,",Positive
"WIDEWINGS Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother for Coffee, Egg Beater, Hand Blender, Coffee Beater with Stand",259,4,"this is my first coffee frother and i just loved it. it made the frothing ready for coffee in just 1 minute.,,its a very good product. easy handling,,it is easy to use and easy to clean . also light weight and good speed that is waht much needed for frothing. it is worth buying.,worst product,this product is easy to control and easy to clean, you can use it as coffee, foam maker, hot chocolate maker. best in market.,i ordered this for my own use. it's a really very amazing coffee frother as well as mixer for milk.very reliable product.","nice frother,nice product i like this product,best,very low power and quality,good quality,waste of money,awesome,satisfied purchase","nice frother,nice product i like this product,best,very low power and quality,good quality,waste of money,awesome,satisfied purchase this is my first coffee frother and i just loved it. it made the frothing ready for coffee in just 1 minute.,,its a very good product. easy handling,,it is easy to use and easy to clean . also light weight and good speed that is waht much needed for frothing. it is worth buying.,worst product,this product is easy to control and easy to clean, you can use it as coffee, foam maker, hot chocolate maker. best in market.,i ordered this for my own use. it's a really very amazing coffee frother as well as mixer for milk.very reliable product.",Positive
"Kuber Industries Waterproof Canvas Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 46, Pack of 1 (Brown)",199,4,"like,return value of spent money,doesn't look like waterproof material.n small in size,the bag has two stitched fabric straps on either side that act as handles. these straps are not stitched properly and will break easily.,itâs diameter is not so large as seen in photo, and also it doesnât have wire supports to stand on its own. if youâre purchasing such product look for one which have spherical wire support,good quality... value for money..,the quality of material and stitching is good, but it is not sturdy.,good but a little costly for what it is.","good,return value of money spent,small size.,good bag, bad straps,diameter and steadiness,value for money,the quality of material and stitching is good, but it is not sturdy.,good but a little costly for what it is.","good,return value of money spent,small size.,good bag, bad straps,diameter and steadiness,value for money,the quality of material and stitching is good, but it is not sturdy.,good but a little costly for what it is. like,return value of spent money,doesn't look like waterproof material.n small in size,the bag has two stitched fabric straps on either side that act as handles. these straps are not stitched properly and will break easily.,itâs diameter is not so large as seen in photo, and also it doesnât have wire supports to stand on its own. if youâre purchasing such product look for one which have spherical wire support,good quality... value for money..,the quality of material and stitching is good, but it is not sturdy.,good but a little costly for what it is.",Positive
"Rico Japanese Technology Rechargeable Wireless Electric Chopper with Replacement Warranty - Stainless Steel Blades, One Touch Operation, 10 Seconds Chopping, Mincing Vegetable, Meat - 250 ML, 30 Watts",949,4,"easy to use.,worked so well..you can go for itð¯,easy to use and saves time in cooking. good to buy good if cost is below 600.,great product,product is nice working properly and customer support services is very good specially behaviour of customer care executive is best,value for money! good! long lasting.,good for quick and small qty use,warranty registration needs to be user friendly.","nice,ð,very easy and useful, but too expensive compared to remaining company products,grt,reviews,good product.,very handy product,warranty registration needs to be user friendly","nice,ð,very easy and useful, but too expensive compared to remaining company products,grt,reviews,good product.,very handy product,warranty registration needs to be user friendly easy to use.,worked so well..you can go for itð¯,easy to use and saves time in cooking. good to buy good if cost is below 600.,great product,product is nice working properly and customer support services is very good specially behaviour of customer care executive is best,value for money! good! long lasting.,good for quick and small qty use,warranty registration needs to be user friendly.",Positive
ENEM Sealing Machine | 12 Inch (300 mm) | 1 Year Warranty | Full Customer Support | Beep Sound Function | Plastic Packing Machine | Plastic Bag Sealing Machine | Heat Sealer Machine | Plastic Sealing Machine | Blue | Made in India,1595,4,"have bought 5 different sealing machines online by far this is the best. and they have great support.,hi,the machine works very well. support is excellent. had a issue after using it for more than 10 months, the support was great the issue was resolved immediately.,got the product two days back. my requirement was for an unusual plastic, was a bit sceptical about the suitability..but with the help of timer adjustment, i could very well seal the plastic. looks sturdy too, the durability will only be known with time.,nice,purchased few days back,it's really a great value for money.good customer support,good product for the price tag 1329,very good and easy to use","have bought 5 different sealing machines online by far this is the best,hi,good value for money,suited well for my purpose,good,great product. made in india.really like it,easy to use and economical,very good","have bought 5 different sealing machines online by far this is the best,hi,good value for money,suited well for my purpose,good,great product. made in india.really like it,easy to use and economical,very good have bought 5 different sealing machines online by far this is the best. and they have great support.,hi,the machine works very well. support is excellent. had a issue after using it for more than 10 months, the support was great the issue was resolved immediately.,got the product two days back. my requirement was for an unusual plastic, was a bit sceptical about the suitability..but with the help of timer adjustment, i could very well seal the plastic. looks sturdy too, the durability will only be known with time.,nice,purchased few days back,it's really a great value for money.good customer support,good product for the price tag 1329,very good and easy to use",Positive
